index,id,atlas_id,depth,structure_id_path,color_hex_triplet,name,acronym
111220844,111220844,111220844,11,/15564/15565/16808/17352/17416//17418//17419//17421/111220844/,#3BFF00,"intermediate stratum of r8Ve",r8Vei
17422,17422,17422,12,/15564/15565/16808/17352/17416//17418//17419//17421/111220844/17422/,#FFB100,"r8 part of spinal vestibular nucleus",r8SpVe
111220846,111220846,111220846,11,/15564/15565/16808/17352/17416//17418//17419//17421/111220846/,#F6FF00,"superficial stratum of r8Ve",r8Ves
17424,17424,17424,8,/15564/15565/16808/17352/17416//17418//17424/,#FF0025,"r8 part of the trigeminal column",r8Tr
17425,17425,17425,10,/15564/15565/16808/17352/17416//17418//17424//17425/,#FF6F00,"ventricular zone of r8Tr",r8Trv
17426,17426,17426,10,/15564/15565/16808/17352/17416//17418//17424//17426/,#00FF8C,"mantle zone of r8Tr",r8Trm
111220848,111220848,111220848,11,/15564/15565/16808/17352/17416//17418//17424//17426/111220848/,#FFCA00,"periventricular stratum of r8Tr",r8Trp
17429,17429,17429,12,/15564/15565/16808/17352/17416//17418//17424//17426/111220848/17429/,#FF00C5,"r8 (gustatory) part of solitary complex",r8Sol
111220850,111220850,111220850,11,/15564/15565/16808/17352/17416//17418//17424//17426/111220850/,#00AEFF,"intermediate stratum of r8Tr",r8Tri
17428,17428,17428,12,/15564/15565/16808/17352/17416//17418//17424//17426/111220850/17428/,#00FF41,"r8 part of trigeminal transition zone",r8-5Tr
17430,17430,17430,12,/15564/15565/16808/17352/17416//17418//17424//17426/111220850/17430/,#E9FF00,"r8 part of dorsal parvicellular reticular formation",r8DPCRt
111220852,111220852,111220852,11,/15564/15565/16808/17352/17416//17418//17424//17426/111220852/,#00FF93,"superficial stratum of r8Tr",r8Trs
17427,17427,17427,12,/15564/15565/16808/17352/17416//17418//17424//17426/111220852/17427/,#36FF00,"r8 part of spinal trigeminal nucleus, interpolar part",r8Sp5I
17431,17431,17431,8,/15564/15565/16808/17352/17416//17418//17431/,#005AFF,"liminal part of the r8 alar plate",r8Lim
17432,17432,17432,10,/15564/15565/16808/17352/17416//17418//17431//17432/,#00FFE0,"ventricular zone of r8Lim",r8Limv
17433,17433,17433,10,/15564/15565/16808/17352/17416//17418//17431//17433/,#FF0098,"mantle zone of r8Lim",r8Limm
111220854,111220854,111220854,11,/15564/15565/16808/17352/17416//17418//17431//17433/111220854/,#00EDFF,"periventricular stratum of r8Lim",r8Limp
17435,17435,17435,12,/15564/15565/16808/17352/17416//17418//17431//17433/111220854/17435/,#2CFF00,"r8 portion of vagal motor nucleus",r8-10M
112892393,112892393,112892393,12,/15564/15565/16808/17352/17416//17418//17431//17433/111220854/112892393/,#DFFF00,"r8 liminar central gray",r8LimCG
111220856,111220856,111220856,11,/15564/15565/16808/17352/17416//17418//17431//17433/111220856/,#3F00FF,"intermediate stratum of r8Lim",r8Limi
17434,17434,17434,12,/15564/15565/16808/17352/17416//17418//17431//17433/111220856/17434/,#00FF42,"r8 part of ventral parvicellular reticular formation",r8VPCRt
111220858,111220858,111220858,11,/15564/15565/16808/17352/17416//17418//17431//17433/111220858/,#FF3400,"superficial stratum of r8Lim",r8Lims
17436,17436,17436,12,/15564/15565/16808/17352/17416//17418//17431//17433/111220858/17436/,#5EFF00,"r8 portion of ambiguous motor nucleus",r8Amb
17437,17437,17437,6,/15564/15565/16808/17352/17416//17437/,#003FFF,"r8 basal plate",r8B
111220860,111220860,111220860,10,/15564/15565/16808/17352/17416//17437////111220860/,#FF1A00,"ventricular zone of r8B",r8Bv
111220862,111220862,111220862,10,/15564/15565/16808/17352/17416//17437////111220862/,#3200FF,"mantle zone of r8B",r8Bm
17438,17438,17438,8,/15564/15565/16808/17352/17416//17437//17438/,#E3FF00,"lateral part of r8B",r8BL
17439,17439,17439,10,/15564/15565/16808/17352/17416//17437//17438//17439/,#009AFF,"ventricular zone of r8BL",r8BLv
17440,17440,17440,10,/15564/15565/16808/17352/17416//17437//17438//17440/,#00FF73,"mantle zone of r8BL",r8BLm
17441,17441,17441,11,/15564/15565/16808/17352/17416//17437//17438//17440/17441/,#00FFB0,"periventricular stratum of r8BL",r8BLp
17442,17442,17442,12,/15564/15565/16808/17352/17416//17437//17438//17440/17441/17442/,#F200FF,"r8 part of basolateral intermediate zone",r8-BLIZ
17443,17443,17443,11,/15564/15565/16808/17352/17416//17437//17438//17440/17443/,#FF0078,"intermediate stratum of r8BL",r8BLi
17444,17444,17444,12,/15564/15565/16808/17352/17416//17437//17438//17440/17443/17444/,#00E7FF,"r8 part of basolateral reticular formation",r8BLRt
17445,17445,17445,11,/15564/15565/16808/17352/17416//17437//17438//17440/17445/,#FF00D7,"superficial stratum of r8BL",r8BLs
17446,17446,17446,12,/15564/15565/16808/17352/17416//17437//17438//17440/17445/17446/,#00FF6F,"r8 part of lateral reticular nucleus",r8LRt
17447,17447,17447,12,/15564/15565/16808/17352/17416//17437//17438//17440/17445/17447/,#FF4A00,"parvocellular part of r8LRt",r8LRtPC
17448,17448,17448,12,/15564/15565/16808/17352/17416//17437//17438//17440/17445/17448/,#FF5500,"r8 part of linear nucleus",r8Li
17449,17449,17449,8,/15564/15565/16808/17352/17416//17437//17449/,#FF0080,"intermediate part of r8B",r8BI
17450,17450,17450,10,/15564/15565/16808/17352/17416//17437//17449//17450/,#002DFF,"ventricular zone of r8BI",r8BIv
17451,17451,17451,10,/15564/15565/16808/17352/17416//17437//17449//17451/,#00FF97,"mantle zone of r8BI",r8BIm
17452,17452,17452,11,/15564/15565/16808/17352/17416//17437//17449//17451/17452/,#B900FF,"periventricular stratum of r8BI",r8BIp
17453,17453,17453,12,/15564/15565/16808/17352/17416//17437//17449//17451/17452/17453/,#FF6500,"r8 part of basointermediate intermediate zone",r8BIIZ
17454,17454,17454,12,/15564/15565/16808/17352/17416//17437//17449//17451/17452/17454/,#00E4FF,"r8 part of nucleus intercalatus Staderini",r8IS
17455,17455,17455,11,/15564/15565/16808/17352/17416//17437//17449//17451/17455/,#9C00FF,"intermediate stratum of r8BI",r8BIi
17456,17456,17456,12,/15564/15565/16808/17352/17416//17437//17449//17451/17455/17456/,#1E00FF,"r8 part of basointermediate reticular formation",r8BIRt
17457,17457,17457,11,/15564/15565/16808/17352/17416//17437//17449//17451/17457/,#00FFF8,"superficial stratum of r8BI",r8BIs
17458,17458,17458,12,/15564/15565/16808/17352/17416//17437//17449//17451/17457/17458/,#00FF74,"r8 part of rostral ventromedial reticular area",r8RVM
17459,17459,17459,12,/15564/15565/16808/17352/17416//17437//17449//17451/17457/17459/,#FF0058,"r8 part of the paragigantocellular nucleus",r8PGi
17460,17460,17460,8,/15564/15565/16808/17352/17416//17437//17460/,#00FF4D,"medial part of r8B",r8BM
17461,17461,17461,10,/15564/15565/16808/17352/17416//17437//17460//17461/,#7300FF,"ventricular zone of r8BM",r8BMv
17462,17462,17462,10,/15564/15565/16808/17352/17416//17437//17460//17462/,#90FF00,"mantle zone of r8BM",r8BMm
17463,17463,17463,11,/15564/15565/16808/17352/17416//17437//17460//17462/17463/,#00FFBF,"periventricular stratum of r8BM",r8BMp
17464,17464,17464,12,/15564/15565/16808/17352/17416//17437//17460//17462/17463/17464/,#CD00FF,"r8 part of nucleus prepositus",r8Pr
17465,17465,17465,12,/15564/15565/16808/17352/17416//17437//17460//17462/17463/17465/,#000BFF,"r8 portion of the hypoglossal motor nucleus",r8-12M
17466,17466,17466,12,/15564/15565/16808/17352/17416//17437//17460//17462/17463/17466/,#006DFF,"r8 part of nucleus of Roller",r8Ro
17467,17467,17467,11,/15564/15565/16808/17352/17416//17437//17460//17462/17467/,#0049FF,"intermediate stratum of r8BM",r8BMi
17468,17468,17468,12,/15564/15565/16808/17352/17416//17437//17460//17462/17467/17468/,#FF004A,"r8 raphe obscurus cell population",r8-RO
17469,17469,17469,12,/15564/15565/16808/17352/17416//17437//17460//17462/17467/17469/,#BFFF00,"r8 part of basomedial reticular formation",r8BMRt
17470,17470,17470,12,/15564/15565/16808/17352/17416//17437//17460//17462/17467/17470/,#00FF3A,"r8 part of gigantocellular reticular area",r8Gi
17471,17471,17471,12,/15564/15565/16808/17352/17416//17437//17460//17462/17467/17471/,#91FF00,"r8 part of ventral gigangocellular reticular area",r8GiV
17472,17472,17472,11,/15564/15565/16808/17352/17416//17437//17460//17462/17472/,#0040FF,"superficial stratum of r8BM",r8BMs
17473,17473,17473,12,/15564/15565/16808/17352/17416//17437//17460//17462/17472/17473/,#D8FF00,"r8 raphe pallidus cell population",r8-RP
17474,17474,17474,12,/15564/15565/16808/17352/17416//17437//17460//17462/17472/17474/,#00FF79,"r8 part of inferior olive",r8-IO
17475,17475,17475,6,/15564/15565/16808/17352/17416//17475/,#00FF7C,"r8 floor plate",r8F
112892395,112892395,112892395,10,/15564/15565/16808/17352/17416//17475////112892395/,#00FFDA,"ventricular zone of r8F",r8Fv
112892397,112892397,112892397,10,/15564/15565/16808/17352/17416//17475////112892397/,#FF0084,"mantle zone of r8F",r8Fm
112892399,112892399,112892399,11,/15564/15565/16808/17352/17416//17475////112892397/112892399/,#FF007E,"periventricular stratum of r8F",r8Fp
112892401,112892401,112892401,11,/15564/15565/16808/17352/17416//17475////112892397/112892401/,#76FF00,"intermediate stratum of r8F",r8Fi
112892403,112892403,112892403,11,/15564/15565/16808/17352/17416//17475////112892397/112892403/,#46FF00,"superficial stratum of r8F",r8Fs
17476,17476,17476,4,/15564/15565/16808/17352/17476/,#3AFF00,"rhombomere 9",r9
17477,17477,17477,6,/15564/15565/16808/17352/17476//17477/,#52FF00,"r9 roof plate",r9R
17478,17478,17478,6,/15564/15565/16808/17352/17476//17478/,#00F6FF,"r9 alar plate",r9A
111220864,111220864,111220864,10,/15564/15565/16808/17352/17476//17478////111220864/,#00D3FF,"ventricular zone of r9A",r9Av
111220866,111220866,111220866,10,/15564/15565/16808/17352/17476//17478////111220866/,#F7FF00,"mantle zone of r9A",r9Am
17479,17479,17479,8,/15564/15565/16808/17352/17476//17478//17479/,#00FFA5,"r9 part of the vestibular column",r9Ve
17480,17480,17480,10,/15564/15565/16808/17352/17476//17478//17479//17480/,#A9FF00,"ventricular zone of r9Ve",r9Vev
17481,17481,17481,10,/15564/15565/16808/17352/17476//17478//17479//17481/,#FF6F00,"mantle zone of r9Ve",r9Vem
111220868,111220868,111220868,11,/15564/15565/16808/17352/17476//17478//17479//17481/111220868/,#A500FF,"periventricular stratum of r9Ve",r9Vep
17483,17483,17483,12,/15564/15565/16808/17352/17476//17478//17479//17481/111220868/17483/,#33FF00,"r9 part of parvocellular medial vestibular nucleus",r9MVePC
111220870,111220870,111220870,11,/15564/15565/16808/17352/17476//17478//17479//17481/111220870/,#FF00B5,"intermediate stratum of r9Ve",r9Vei
17482,17482,17482,12,/15564/15565/16808/17352/17476//17478//17479//17481/111220870/17482/,#FFA900,"r9 part of spinal vestibular nucleus",r9SpVe
111220872,111220872,111220872,11,/15564/15565/16808/17352/17476//17478//17479//17481/111220872/,#FF00F7,"superficial stratum of r9Ve",r9Ves
17484,17484,17484,12,/15564/15565/16808/17352/17476//17478//17479//17481/111220872/17484/,#FF00E7,"r9 part of external cuneate nucleus",r9ECu
17485,17485,17485,8,/15564/15565/16808/17352/17476//17478//17485/,#1100FF,"r9 part of the trigeminal column",r9Tr
17486,17486,17486,10,/15564/15565/16808/17352/17476//17478//17485//17486/,#00FF1C,"ventricular zone of r9Tr",r9Trv
17487,17487,17487,10,/15564/15565/16808/17352/17476//17478//17485//17487/,#97FF00,"mantle zone of r9Tr",r9Trm
111220874,111220874,111220874,11,/15564/15565/16808/17352/17476//17478//17485//17487/111220874/,#0CFF00,"periventricular stratum of r9Tr",r9Trp
17490,17490,17490,12,/15564/15565/16808/17352/17476//17478//17485//17487/111220874/17490/,#38FF00,"r9 (gustatory) part of solitary complex",r9Sol
111220876,111220876,111220876,11,/15564/15565/16808/17352/17476//17478//17485//17487/111220876/,#8400FF,"intermediate stratum of r9Tr",r9Tri
17489,17489,17489,12,/15564/15565/16808/17352/17476//17478//17485//17487/111220876/17489/,#FFE300,"r9 part of trigeminal transition zone",r9-5Tr
17493,17493,17493,12,/15564/15565/16808/17352/17476//17478//17485//17487/111220876/17493/,#FFC000,"r9 part of dorsal parvicellular reticular formation",r9DPCRt
111220878,111220878,111220878,11,/15564/15565/16808/17352/17476//17478//17485//17487/111220878/,#2D00FF,"superficial stratum of r9Tr",r9Trs
17488,17488,17488,12,/15564/15565/16808/17352/17476//17478//17485//17487/111220878/17488/,#FF0070,"r9 part of spinal trigeminal nucleus, interpolar part",r9Sp5I
17491,17491,17491,12,/15564/15565/16808/17352/17476//17478//17485//17487/111220878/17491/,#FFD500,"r9 part of nucleus gracilis",r9Gr
17492,17492,17492,12,/15564/15565/16808/17352/17476//17478//17485//17487/111220878/17492/,#76FF00,"r9 part of nucleus cuneatus",r9Cu
17494,17494,17494,8,/15564/15565/16808/17352/17476//17478//17494/,#00FFD4,"liminal part of the r9 alar plate",r9Lim
17495,17495,17495,10,/15564/15565/16808/17352/17476//17478//17494//17495/,#6800FF,"ventricular zone of r9Lim",r9Limv
17496,17496,17496,10,/15564/15565/16808/17352/17476//17478//17494//17496/,#FF0073,"mantle zone of r9Lim",r9Limm
111220880,111220880,111220880,11,/15564/15565/16808/17352/17476//17478//17494//17496/111220880/,#FF4D00,"periventricular stratum of r9Lim",r9Limp
17498,17498,17498,12,/15564/15565/16808/17352/17476//17478//17494//17496/111220880/17498/,#0013FF,"r9 portion of vagal motor nucleus (postmigratory)",r9-10M
112892405,112892405,112892405,12,/15564/15565/16808/17352/17476//17478//17494//17496/111220880/112892405/,#00FFD9,"r9 liminar central gray",r9LimCG
111220882,111220882,111220882,11,/15564/15565/16808/17352/17476//17478//17494//17496/111220882/,#0020FF,"intermediate stratum of r9Lim",r9Limi
17497,17497,17497,12,/15564/15565/16808/17352/17476//17478//17494//17496/111220882/17497/,#FF00AE,"r9 part of ventral parvicellular reticular formation",r9VPCRt
111220884,111220884,111220884,11,/15564/15565/16808/17352/17476//17478//17494//17496/111220884/,#0071FF,"superficial stratum of r9Lim",r9Lims
17499,17499,17499,12,/15564/15565/16808/17352/17476//17478//17494//17496/111220884/17499/,#FF00A9,"r9 portion of ambiguous motor nucleus (postmigratory)",r9Amb
17500,17500,17500,6,/15564/15565/16808/17352/17476//17500/,#FFDE00,"r9 basal plate",r9B
111220886,111220886,111220886,10,/15564/15565/16808/17352/17476//17500////111220886/,#2BFF00,"ventricular zone of r9B",r9Bv
111220888,111220888,111220888,10,/15564/15565/16808/17352/17476//17500////111220888/,#FF8200,"mantle zone of r9B",r9Bm
17501,17501,17501,8,/15564/15565/16808/17352/17476//17500//17501/,#0096FF,"lateral part of r9B",r9BL
17502,17502,17502,10,/15564/15565/16808/17352/17476//17500//17501//17502/,#FF9800,"ventricular zone of r9BL",r9BLv
17503,17503,17503,10,/15564/15565/16808/17352/17476//17500//17501//17503/,#00FF81,"mantle zone of r9BL",r9BLm
17504,17504,17504,11,/15564/15565/16808/17352/17476//17500//17501//17503/17504/,#FFEB00,"periventricular stratum of r9BL",r9BLp
17505,17505,17505,12,/15564/15565/16808/17352/17476//17500//17501//17503/17504/17505/,#FF0072,"r9 part of the basolateral intermediate zone",r9BLIZ
17506,17506,17506,11,/15564/15565/16808/17352/17476//17500//17501//17503/17506/,#00FF22,"intermediate stratum of r9BL",r9BLi
17507,17507,17507,12,/15564/15565/16808/17352/17476//17500//17501//17503/17506/17507/,#12FF00,"r9 part of the basolateral reticular formation",r9BLRt
17508,17508,17508,11,/15564/15565/16808/17352/17476//17500//17501//17503/17508/,#FFFA00,"superficial stratum of r9BL",r9BLs
17509,17509,17509,12,/15564/15565/16808/17352/17476//17500//17501//17503/17508/17509/,#FF00A3,"r9 part of the lateral reticular nucleus",r9LRt
17510,17510,17510,12,/15564/15565/16808/17352/17476//17500//17501//17503/17508/17510/,#00D0FF,"parvocellular part of the r9LRt",r9LRtPC
17511,17511,17511,12,/15564/15565/16808/17352/17476//17500//17501//17503/17508/17511/,#54FF00,"r9 part of linear nucleus",r9Li
17512,17512,17512,8,/15564/15565/16808/17352/17476//17500//17512/,#FFBC00,"intermediate part of r9B",r9BI
17513,17513,17513,10,/15564/15565/16808/17352/17476//17500//17512//17513/,#00FF5F,"ventricular zone of r9BI",r9BIv
17514,17514,17514,10,/15564/15565/16808/17352/17476//17500//17512//17514/,#FF00BD,"mantle zone of r9BI",r9BIm
17515,17515,17515,11,/15564/15565/16808/17352/17476//17500//17512//17514/17515/,#FF0075,"periventricular stratum of r9BI",r9BIp
17516,17516,17516,12,/15564/15565/16808/17352/17476//17500//17512//17514/17515/17516/,#D0FF00,"r9 part of basointermediate intermediate zone",r9BIIZ
17517,17517,17517,12,/15564/15565/16808/17352/17476//17500//17512//17514/17515/17517/,#FF007C,"r9 part of nucleus intercalatus Staderini",r9IS
17518,17518,17518,11,/15564/15565/16808/17352/17476//17500//17512//17514/17518/,#00FF5B,"intermediate stratum of r9BI",r9BIi
17519,17519,17519,12,/15564/15565/16808/17352/17476//17500//17512//17514/17518/17519/,#0086FF,"r9 part of basointermediate reticular formation",r9BIRt
17520,17520,17520,11,/15564/15565/16808/17352/17476//17500//17512//17514/17520/,#FFBC00,"superficial stratum of r9BI",r9BIs
17521,17521,17521,12,/15564/15565/16808/17352/17476//17500//17512//17514/17520/17521/,#A8FF00,"r9 part of paragigantocellular nucleus",r9PGi
17522,17522,17522,12,/15564/15565/16808/17352/17476//17500//17512//17514/17520/17522/,#00FF3E,"r9 part of rostral ventromedial reticular area",r9RVM
17523,17523,17523,8,/15564/15565/16808/17352/17476//17500//17523/,#FF0008,"medial part of r9B",r9BM
17524,17524,17524,10,/15564/15565/16808/17352/17476//17500//17523//17524/,#6D00FF,"ventricular zone of r9BM",r9BMv
17525,17525,17525,10,/15564/15565/16808/17352/17476//17500//17523//17525/,#0002FF,"mantle zone of r9BM",r9BMm
17526,17526,17526,11,/15564/15565/16808/17352/17476//17500//17523//17525/17526/,#AAFF00,"periventricular stratum of r9BM",r9BMp
17527,17527,17527,12,/15564/15565/16808/17352/17476//17500//17523//17525/17526/17527/,#FF00F6,"r9 portion of the hypoglossal motor nucleus",r9-12M
17528,17528,17528,12,/15564/15565/16808/17352/17476//17500//17523//17525/17526/17528/,#0028FF,"r9 part of nucleus of Roller",r9Ro
17529,17529,17529,11,/15564/15565/16808/17352/17476//17500//17523//17525/17529/,#FF9000,"intermediate stratum of r9BM",r9BMi
17530,17530,17530,12,/15564/15565/16808/17352/17476//17500//17523//17525/17529/17530/,#8600FF,"r9 raphe obscurus cell population",r9-RO
17531,17531,17531,12,/15564/15565/16808/17352/17476//17500//17523//17525/17529/17531/,#FF8200,"r9 part of basomedial reticular formation",r9BMRt
17532,17532,17532,12,/15564/15565/16808/17352/17476//17500//17523//17525/17529/17532/,#008BFF,"r9 part of gigantocellular reticular area",r9Gi
17533,17533,17533,12,/15564/15565/16808/17352/17476//17500//17523//17525/17529/17533/,#FF00BE,"r9 part of ventral gigangocellular reticular area",r9GiV
17534,17534,17534,11,/15564/15565/16808/17352/17476//17500//17523//17525/17534/,#00FF54,"superficial stratum of r9BM",r9BMs
17535,17535,17535,12,/15564/15565/16808/17352/17476//17500//17523//17525/17534/17535/,#BCFF00,"r9 raphe pallidus cell population",r9-RP
17536,17536,17536,12,/15564/15565/16808/17352/17476//17500//17523//17525/17534/17536/,#00FF71,"r9 part of the inferior olive",r9-IO
17537,17537,17537,6,/15564/15565/16808/17352/17476//17537/,#FF5E00,"r9 floor plate",r9F
112892407,112892407,112892407,10,/15564/15565/16808/17352/17476//17537////112892407/,#00FF23,"ventricular zone of r9F",r9Fv
112892409,112892409,112892409,10,/15564/15565/16808/17352/17476//17537////112892409/,#0092FF,"mantle zone of r9F",r9Fm
112892411,112892411,112892411,11,/15564/15565/16808/17352/17476//17537////112892409/112892411/,#9300FF,"periventricular stratum of r9F",r9Fp
112892413,112892413,112892413,11,/15564/15565/16808/17352/17476//17537////112892409/112892413/,#FF8700,"intermediate stratum of r9F",r9Fi
112892415,112892415,112892415,11,/15564/15565/16808/17352/17476//17537////112892409/112892415/,#1300FF,"superficial stratum of r9F",r9Fs
17538,17538,17538,4,/15564/15565/16808/17352/17538/,#FF003C,"rhombomere 10",r10
17539,17539,17539,6,/15564/15565/16808/17352/17538//17539/,#FFF100,"r10 roof plate",r10R
17540,17540,17540,6,/15564/15565/16808/17352/17538//17540/,#1D00FF,"r10 alar plate",r10A
111220890,111220890,111220890,10,/15564/15565/16808/17352/17538//17540////111220890/,#FE00FF,"ventricular zone of r10A",r10Av
111220892,111220892,111220892,10,/15564/15565/16808/17352/17538//17540////111220892/,#E5FF00,"mantle zone of r10A",r10Am
17541,17541,17541,8,/15564/15565/16808/17352/17538//17540//17541/,#5200FF,"r10 part of the vestibular column",r10Ve
17542,17542,17542,10,/15564/15565/16808/17352/17538//17540//17541//17542/,#00FF5A,"ventricular zone of r10Ve",r10Vev
17543,17543,17543,10,/15564/15565/16808/17352/17538//17540//17541//17543/,#00FFE4,"mantle zone of r10Ve",r10Vem
111220894,111220894,111220894,11,/15564/15565/16808/17352/17538//17540//17541//17543/111220894/,#DDFF00,"periventricular stratum of r10Ve",r10Vep
17545,17545,17545,12,/15564/15565/16808/17352/17538//17540//17541//17543/111220894/17545/,#0C00FF,"r10 part of parvocellular medial vestibular nucleus",r10MVePC
111220896,111220896,111220896,11,/15564/15565/16808/17352/17538//17540//17541//17543/111220896/,#2500FF,"intermediate stratum of r10Ve",r10Vei
17544,17544,17544,12,/15564/15565/16808/17352/17538//17540//17541//17543/111220896/17544/,#00FFB7,"r10 part of spinal vestibular nucleus",r10SpVe
111220898,111220898,111220898,11,/15564/15565/16808/17352/17538//17540//17541//17543/111220898/,#0010FF,"superficial stratum of r10Ve",r10Ves
17546,17546,17546,12,/15564/15565/16808/17352/17538//17540//17541//17543/111220898/17546/,#F700FF,"r10 part of external cuneate nucleus",r10ECu
17547,17547,17547,8,/15564/15565/16808/17352/17538//17540//17547/,#006EFF,"r10 part of the trigeminal column",r10Tr
17548,17548,17548,10,/15564/15565/16808/17352/17538//17540//17547//17548/,#74FF00,"ventricular zone of r10Tr",r10Trv
17549,17549,17549,10,/15564/15565/16808/17352/17538//17540//17547//17549/,#F1FF00,"mantle zone of r10Tr",r10Trm
111220900,111220900,111220900,11,/15564/15565/16808/17352/17538//17540//17547//17549/111220900/,#00CCFF,"periventricular stratum of r10Tr",r10Trp
17552,17552,17552,12,/15564/15565/16808/17352/17538//17540//17547//17549/111220900/17552/,#0700FF,"r10 part of solitary complex",r10Sol
111220902,111220902,111220902,11,/15564/15565/16808/17352/17538//17540//17547//17549/111220902/,#00FFAC,"intermediate stratum of r10Tr",r10Tri
17551,17551,17551,12,/15564/15565/16808/17352/17538//17540//17547//17549/111220902/17551/,#FF003F,"r10 part of trigeminal transition zone",r10-5Tr
17555,17555,17555,12,/15564/15565/16808/17352/17538//17540//17547//17549/111220902/17555/,#FF4F00,"r10 part of dorsal parvicellular reticular formation",r10DPCRt
111220904,111220904,111220904,11,/15564/15565/16808/17352/17538//17540//17547//17549/111220904/,#00BAFF,"superficial stratum of r10Tr",r10Trs
17550,17550,17550,12,/15564/15565/16808/17352/17538//17540//17547//17549/111220904/17550/,#0034FF,"r10 part of spinal trigeminal nucleus, caudal part",r10Sp5C
17553,17553,17553,12,/15564/15565/16808/17352/17538//17540//17547//17549/111220904/17553/,#FF4400,"r10 part of nucleus gracilis",r10Gr
17554,17554,17554,12,/15564/15565/16808/17352/17538//17540//17547//17549/111220904/17554/,#81FF00,"r10 part of nucleus cuneatus",r10Cu
17556,17556,17556,8,/15564/15565/16808/17352/17538//17540//17556/,#3200FF,"liminal part of the r10 alar plate",r10Lim
17557,17557,17557,10,/15564/15565/16808/17352/17538//17540//17556//17557/,#00BFFF,"ventricular zone of r10Lim",r10Limv
17558,17558,17558,10,/15564/15565/16808/17352/17538//17540//17556//17558/,#FF5800,"mantle zone of r10Lim",r10Limm
111220906,111220906,111220906,11,/15564/15565/16808/17352/17538//17540//17556//17558/111220906/,#FF2000,"periventricular stratum of r10Lim",r10Limp
17560,17560,17560,12,/15564/15565/16808/17352/17538//17540//17556//17558/111220906/17560/,#FF0067,"r10 part of vagal motor nucleus",r10-10M
112892417,112892417,112892417,12,/15564/15565/16808/17352/17538//17540//17556//17558/111220906/112892417/,#FF0083,"r10 liminar central gray",r10LimCG
111220908,111220908,111220908,11,/15564/15565/16808/17352/17538//17540//17556//17558/111220908/,#83FF00,"intermediate stratum of r10Lim",r10Limi
17559,17559,17559,12,/15564/15565/16808/17352/17538//17540//17556//17558/111220908/17559/,#EDFF00,"r10 part of ventral parvicellular reticular formation",r10VPCRt
111220910,111220910,111220910,11,/15564/15565/16808/17352/17538//17540//17556//17558/111220910/,#03FF00,"superficial stratum of r10Lim",r10Lims
17561,17561,17561,12,/15564/15565/16808/17352/17538//17540//17556//17558/111220910/17561/,#B100FF,"r10 portion of ambiguous motor nucleus",r10Amb
17562,17562,17562,6,/15564/15565/16808/17352/17538//17562/,#00A7FF,"r10 basal plate",r10B
111220912,111220912,111220912,10,/15564/15565/16808/17352/17538//17562////111220912/,#9B00FF,"ventricular zone of r10B",r10Bv
111220914,111220914,111220914,10,/15564/15565/16808/17352/17538//17562////111220914/,#FF001E,"mantle zone of r10B",r10Bm
17563,17563,17563,8,/15564/15565/16808/17352/17538//17562//17563/,#68FF00,"lateral part of r10B",r10BL
17564,17564,17564,10,/15564/15565/16808/17352/17538//17562//17563//17564/,#0029FF,"ventricular zone of r10BL",r10BLv
17565,17565,17565,10,/15564/15565/16808/17352/17538//17562//17563//17565/,#00FF3E,"mantle zone of r10BL",r10BLm
17566,17566,17566,11,/15564/15565/16808/17352/17538//17562//17563//17565/17566/,#FFF600,"periventricular stratum of r10BL",r10BLp
17567,17567,17567,12,/15564/15565/16808/17352/17538//17562//17563//17565/17566/17567/,#FFBF00,"r10 part of the basolateral intermediate zone",r10BLIZ
17568,17568,17568,11,/15564/15565/16808/17352/17538//17562//17563//17565/17568/,#FF0030,"intermediate stratum of r10BL",r10BLi
17569,17569,17569,12,/15564/15565/16808/17352/17538//17562//17563//17565/17568/17569/,#FF6C00,"r10 part of basolateral reticular formation",r10BLRt
17570,17570,17570,11,/15564/15565/16808/17352/17538//17562//17563//17565/17570/,#FFAB00,"superficial stratum of r10BL",r10BLs
17571,17571,17571,8,/15564/15565/16808/17352/17538//17562//17571/,#FF0026,"intermediate part of r10B",r10BI
17572,17572,17572,10,/15564/15565/16808/17352/17538//17562//17571//17572/,#33FF00,"ventricular zone of r10BI",r10BIv
17573,17573,17573,10,/15564/15565/16808/17352/17538//17562//17571//17573/,#FF003C,"mantle zone of r10BI",r10BIm
17574,17574,17574,11,/15564/15565/16808/17352/17538//17562//17571//17573/17574/,#E700FF,"periventricular stratum of r10BI",r10BIp
17575,17575,17575,12,/15564/15565/16808/17352/17538//17562//17571//17573/17574/17575/,#FF0024,"r10 part of nucleus intercalatus Staderini",r10IS
17576,17576,17576,12,/15564/15565/16808/17352/17538//17562//17571//17573/17574/17576/,#00FF02,"r10 part of basointermediate intermediate zone",r10BIIZ
17577,17577,17577,11,/15564/15565/16808/17352/17538//17562//17571//17573/17577/,#FF0028,"intermediate stratum of r10BI",r10BIi
17578,17578,17578,12,/15564/15565/16808/17352/17538//17562//17571//17573/17577/17578/,#00FFC0,"r10 part of accessory motor nucleus",r10-11M
17579,17579,17579,12,/15564/15565/16808/17352/17538//17562//17571//17573/17577/17579/,#0054FF,"r10 part of basointermediate reticular formation",r10BIRt
17580,17580,17580,11,/15564/15565/16808/17352/17538//17562//17571//17573/17580/,#004CFF,"superficial stratum of r10BI",r10BIs
